Winery,Wine name,Vintage,Region,Country,Regional wine style,Average rating,Scan date,Scan/Review Location,Your rating,Your review,Personal Note,Wine type,Drinking Window,Link to wine,Label image
La Genisia,Cabernet Sauvignon,2021.0,Oltrepò Pavese,Italy,Northern Italy Red,3.9,2025-02-25 03:43:46,,3.6,"7.1 out of 10 - love this wine. Bold but not too full bodied. Crisp for a red. A little plum, blackcurrant, nutmeg, and cinnamon,  and hibiscus. The tannins are not too overpowering.",,Red Wine,,https://www.vivino.com/wines/178130383,https://images.vivino.com/labels/iatP0luzRo28BMsXRMBKvg.jpg
Cantina de Pra,Pinot Grigio,2020.0,Venezia,Italy,Northern Italy Pinot Grigio,3.8,2025-02-25 03:40:42,,3.3,"6.6 out of 10 - I really liked this Pinot Grigio. Had at a wine tasting at unfiltered. 

 pear, minerals, green apple, papaya, citrus zest, and green mango. Great profile. Would love to try in the summer again!",,White Wine,,https://www.vivino.com/wines/166179228,https://images.vivino.com/labels/kyxr0qXpTZ-St3rwsVucTg.jpg
Domaine de Noiré,Soif de Tendresse Chinon,2022.0,Chinon,France,French Middle Loire Cabernet Franc Red,3.7,2025-02-25 03:36:00,,3.7,"7.4 out of 10 - this is a great wine for exactly when I needed it. Warm, comforting and smooth. I really enjoy the cherry flavors but more importantly, I think it really blends together very well. It also has notes of leather, cinnamon, blackberry, and pomegranate. Great wine.",,Red Wine,,https://www.vivino.com/wines/172506711,https://images.vivino.com/labels/j2-vVM2JQlCrhcdpoE6kYQ.jpg
Maison Noir,Horseshoes and Handgrenades,,Willamette Valley,United States,Oregon Red,3.9,2025-02-25 03:31:43,,3.4,"6.9 out of 10 - everything I love in a red like this. Bold, a little black fruit and cherry, and some oak. I enjoyed at a wine tasting. My favorite out of the 3. Would buy again.",,Red Wine,,https://www.vivino.com/wines/2671384,https://images.vivino.com/labels/6PGtHeB5TmiY-Nf93DHLBQ.jpg
Maison Noir,Gamma Ray,2022.0,Willamette Valley,United States,Oregon Red,3.9,2025-02-25 02:34:36,Unfiltered Natural Wine and More,2.9,"5.9 out of 10 - a bit too much black fruit for me. I have a place for jam forward wines but I rather have others.

Not entirely undrinkable just not my favorite.",,Red Wine,,https://www.vivino.com/wines/176193618,https://images.vivino.com/labels/7EauLNSLSZeXiEX9Q_vg0w.jpg
Maison Noir,Knock On Wood Chardonnay,,Yamhill-Carlton District,United States,Oregon Chardonnay,3.7,2025-02-25 02:30:56,Unfiltered Natural Wine and More,2.5,"5.1 out of 10 - even though I do usually liked unoaked Chardonnays, I didn’t quite like this one. Something about the flavor profile, maybe from the steel aging, I didn’t like. But it’s good to know of another unoaked Chardonnay! 

Pear, lemon, and bitter green apple.",,White Wine,,https://www.vivino.com/wines/2738957,https://images.vivino.com/labels/_y1tnXgOQZO3szK6ecLbNQ.jpg
Louis Jadot,Beaujolais,2023.0,Beaujolais,France,Beaujolais Red,3.7,2025-02-25 02:21:49,Safeway,3.5,"7.0 out of 10 - really decent Beaujolais at a great price point. Would never turn down. Strong flavor of strawberry, more subtle hints of vanilla, grape jam, and sandalwood.

AOC - Beaujolais",,Red Wine,,https://www.vivino.com/wines/174269897,https://images.vivino.com/labels/_OkpiwG9TeuTYrqxq2fD5A.jpg
Clos de la Roilette,Cuvée Tardive Fleurie,2023.0,Fleurie,France,Beaujolais Red,3.9,2025-02-24 03:39:22,,4.0,"8.1 out of 10 - begrudgingly a good wine. I was upset about the price at first but realized it was so delicious. Sour cherry, strawberry, pepper,  oak, cola.

AOC: Fleurie",,Red Wine,,https://www.vivino.com/wines/176529771,https://images.vivino.com/labels/SJLUZ6kLQ0yP-NQ0s0oM4Q.jpg
Portlandia,Pinot Noir,2022.0,Oregon,United States,Oregon Pinot Noir,3.8,2025-02-23 22:13:26,Safeway,2.8,"5.6 out of 10 - not my favorite. A bit too fruity for me. I get cherry Garcia ice cream. So it ads chocolate, but I also get black cherry, plum, and cranberry.",,Red Wine,,https://www.vivino.com/wines/170949816,https://images.vivino.com/labels/6X8CxgfiQ4q5ofjVxyDWBw.jpg
Francis Ford Coppola Winery,Diamond Collection Prosecco,,Prosecco,Italy,Italian Prosecco,3.8,2025-02-23 20:58:57,,3.1,"6.2 out of 10 - apple pie, toast, butter, citrus. Not bad. But tastes like a headache on a bottle.",,Sparkling,,https://www.vivino.com/wines/172737871,https://images.vivino.com/labels/yHFWy14CT3GsJgZ-oftWRg.jpg
Ca'Viola,Brichet Barbera d'Alba,,Barbera d'Alba,Italy,Italian Barbera,3.9,,Pizzeria Bianco,3.5,"7.0 - really good barbera. cherry, plum blackberry earthy vanilla",,Red Wine,,https://www.vivino.com/wines/2079668,
Movia,Cabernet Sauvignon,,Goriška Brda,Slovenia,Slovenian Cabernet Sauvignon Red,3.9,,Pizzeria Bianco,3.2,blackberry tobacco plum and more dark fruit.,,Red Wine,,https://www.vivino.com/wines/14558376,
Domaine Bousquet,Alavida Kosher USDA Organic Malbec,2023.0,Tupungato,Argentina,Argentinian Tupungato Malbec Red,3.6,2025-02-17 03:16:46,Trader Joe's,2.3,"4.6 out of 10 - not a big fan of of this Malbec but I want to try others in the region. 
The flavor of alcohol is so strong that I can barely taste anything else. This is even after I let it breathe. Maybe a little bit of plum, pomegranate, and cherry but that’s about it.

I’ve tried many different kosher, and organic wines. This did not hit the spot. Would not buy again.",,Red Wine,,https://www.vivino.com/wines/174844492,https://images.vivino.com/labels/EzDouHwqRE6cpycCsponbQ.jpg
Sans Liege Wines,Pickpocket Grenache,2019.0,Paso Robles,United States,Californian Grenache Red,4.2,2025-02-17 01:12:29,Unfiltered Natural Wine and More,3.9,"7.8 out of 10 -  wow. Great Granache I get flavors of chocolate, cinnamon, black cherry, cherry, blueberries, blackberry, strawberry, tobacco.

Just a great medley of flavors. Got at a wine tasting.

Would buy any time.",,Red Wine,,https://www.vivino.com/wines/170742638,https://images.vivino.com/labels/AKvzKWZ4RWy-1PBUyW02PQ.jpg
Vinarija Dingač,Vinogorje Pelješac Polozaj Postup,2017.0,Dalmatian Coast,Croatia,Croatian Dalmatian Coast Plavac Mali Red,3.8,2025-02-15 00:31:54,Trevor’s Liquor,2.9,"5.8 out of 10 - severely disappointed. I don’t know if 2017 is too long for it to be in the bottle, but it might be corked. It tastes of musk almost like it’s been corked. I enjoyed it one night and noticed the flavor, but it was more mellowed out. So it doesn’t get better with time. You get a bottle you drink it. I get plum, cherry, and tobacco as well.  Might buy again but maybe a different vintage.",,Red Wine,,https://www.vivino.com/wines/150291341,https://images.vivino.com/labels/1sDypN2sRXGtMeWw86PsVg.jpg
Folk Machine,Pinot Noir,2023.0,Central Coast,United States,Californian Pinot Noir,3.8,2025-02-07 20:53:37,,3.0,"6.0 out of 10 - not my most favorite but pretty good Pinot noir that I got at Postinos. I get cherry syrup, cranberry, plum, tomato, and maybe some tobacco.

It’s rather juicy and almost on the sweet side. So that’s what’s preventing me from absolutely loving it.",,Red Wine,,https://www.vivino.com/wines/173903010,https://images.vivino.com/labels/-HxS8zOyQ5mreEd1s89-YA.jpg
Lirio,Lirio Verdejo,,Rueda,Spain,Spanish Verdejo,3.9,,Postino,3.5,"7.0 out of 10 - really enjoyed this as my first Verdejo. Bright and fresh for a wonderful day. 

I get white peach, lime, mild chili pepper, sea salt, (Tajìn like flavor), honey, vanilla. Maybe some hibiscus Overall very yummy.",,White Wine,,https://www.vivino.com/wines/179709920,
Dr. Loosen,Dr. L Riesling,2021.0,Mosel,Germany,German Riesling,3.9,2025-02-07 20:14:14,,2.8,"5.6 out of 10 - I had the private label of this wine it’s been confirmed to be the off dry relabel of this wine (I won’t mention). 

I can see why people like it but it’s not personally my style. If I was a Riesling guy, it would describe it as smooth alcoholic apple juice feel. Maybe a little honey, apricot, and toast. Lovely hut again not my style.",,White Wine,,https://www.vivino.com/wines/167519250,https://images.vivino.com/labels/BtiZ0GRQQQy_iEu3rj0dng.jpg
J. Lohr Vineyards & Wines,Estates Riverstone Chardonnay,2023.0,Arroyo Seco,United States,Californian Chardonnay,3.9,2025-02-07 03:27:38,Trader Joe's,3.3,"6.6 out of 10 - I thought this was a lovely Chardonnay for its price. I bought it a Trader Joe’s, do it certainly has a lower price.

I get apple, pear, butter, toast, lemon grapefruit, and honey. The type of wine my mom likes. Simple chardonnay that’s somewhat balanced. Not complicated.",,White Wine,,https://www.vivino.com/wines/173665994,https://images.vivino.com/labels/vOWbnBa_QdCPTI6HzA7UEA.jpg
Ana María Cumsille,Aguila País,,Itata Valley,Chile,,4.1,2025-02-06 00:41:30,,3.5,"7.0 out of 10 - great natural red. Really love the profile of blackberry, sweet cherry, watermelon, banana, and a tiny bit of chocolate. Tried it a little while back. So I’d like to retaste.",,Red Wine,,https://www.vivino.com/wines/179214828,https://images.vivino.com/labels/sLlAUeOUROqJIwUjH_yITg.jpg
Almacita,Rosé,,Uco Valley,Argentina,Argentinian Mendoza Sparkling,4.2,2025-02-06 00:37:03,,4.0,"8.1 out of 10 - one of my favorite sparklings that I’ve had. Tried at a wine tasting at unfiltered in Phoenix. I get strawberry grapefruit pith, minerals, and dried flowers. Really lovely combo.",,Sparkling,,https://www.vivino.com/wines/171175472,https://images.vivino.com/labels/nPZe7atYQOmoXNVrbvwowQ.jpg
Cárabe de Casablanca,Pinot Gris,2023.0,Casablanca Valley,Chile,,4.0,2025-02-06 00:32:37,Unfiltered Natural Wine and More,3.6,"7.2 out of 10 - great skin contact Pinot Gris, thought it was a rose. Love that it’s natural. Not too much funk. I get apple, peach, grapefruit, arugula. Real good find. Tried at a tasting at Unfiltered wine in Phoenix.",,White Wine,,https://www.vivino.com/wines/179760329,https://images.vivino.com/labels/LX9n0DPXQ-mempfMFG1nnA.jpg
Trader Joe's,NDP Viognier,2023.0,Pays d'Oc,France,Languedoc-Roussillon Viognier,3.7,2025-02-04 03:24:57,Trader Joe's,3.3,"6.7 out of 10 - really refreshing and great for its price point at Trader Joe’s. I get asian pear, apple, honey, mango, and maybe just a little oak. Would buy again.",,White Wine,,https://www.vivino.com/wines/178950358,https://images.vivino.com/labels/UPQ95cX1STODf6YfVAYdsA.jpg
ZD Wines,Chardonnay,2023.0,California,United States,Californian Chardonnay,4.2,2025-02-04 01:53:30,,3.0,"6.0 out of 10 - nothing to write home about. If I want to spend forty dollars on - Chardonnay, I spend it elsewhere. There are plenty of well balanced ones that have flavors of oak, butter, pear, apple, and citrus anywhere.",,White Wine,,https://www.vivino.com/wines/177364728,https://images.vivino.com/labels/Ab6eCW8sQouo-ZNHNlT1nQ.jpg
Bonny Doon,Le Cigare Orange,2023.0,Central Coast,United States,Californian White Blend,3.8,,,3.0,"6.0 out of 10 - solid score; good not great. Mandarin orange, pear, honey, grass, minerals. Enjoyed a glass at Postino.",,White Wine,,https://www.vivino.com/wines/177005377,
Selene,Cuvée Privée Rosé,,Santorini,Greece,,4.1,,Postino,3.9,"7.9 out of 10 - great crisp wine hats not too sweet at all. Strawberry rhubarb pie, a sharp tropical flavor that I’m not a fan of. That’s the only thing that prevented it from absolute greatness.",,Rosé Wine,,https://www.vivino.com/wines/168481768,
Hidden Track,F.Q. Story Historic District Malvasia Bianca!,2019.0,Arizona,United States,Arizona White,3.9,2025-01-31 23:24:09,Unfiltered Natural Wine and More,3.7,"7.5 out of 10 - really proud of this wine as an Arizonan. It’s so good and I’m now convinced that Malvasia is a grape that you could really grow in Arizona.

I get strong flavors of buttered popcorn, creme brulee, cream, grapefruit, and a great flavor of apples and honey, that makes me remember Rosh Hashanah.

Purchased at Unfiltered Natural Wine store. I love Malvasia and I love skin contact. Great pick!",,White Wine,,https://www.vivino.com/wines/167087923,https://images.vivino.com/labels/MegYeZ64T0OCA1FO5kN6SA.jpg
Régis Bouvier,Bourgogne en Montre Cul,2020.0,Bourgogne,France,Burgundy Red,3.8,2025-01-29 23:57:19,Unfiltered Natural Wine and More,3.9,"7.9 out of 10 - this Pinot is on the brink of greatness for me. Cherry, tobacco, strawberry, pomegranate mushroom broth. Absolutely delicious. I may have been slightly skewed in my rating thinking it maybe a 4.0 but I guess that means that leaves more wine to taste 😂",,Red Wine,,https://www.vivino.com/wines/166416382,https://images.vivino.com/labels/JPbMMdyQQTypBHO_zrdm8w.jpg
Château Ducasse (FR),Bordeaux Blanc,2022.0,Bordeaux,France,Bordeaux White,4.0,2025-01-29 23:47:00,Unfiltered Natural Wine and More,3.4,"6.9 out of 10 - decent score. Not my absolute favorite, but definitely would enjoy if given the chance. Light, crisp, and acidic - it almost drinks more like a Loire white.

I get flavors of lemon, grapefruit, pear, honey straw, and honeysuckle.

AOC Bordeaux - Blanc",,White Wine,,https://www.vivino.com/wines/170410224,https://images.vivino.com/labels/XgLZZkOOSnKWtUxUma_QEg.jpg
Clos La Coutale,Malbec Rosé,2022.0,Côtes du Lot,France,Southwest France Rosé,3.8,2025-01-29 23:40:15,Unfiltered Natural Wine and More,3.9,"7.9 out of 10 - really good rosé; tastes crisp, clean, refreshing, and has enough acidity to make it feel like your not drinking too fruity.

I get wild strawberry, red-berry jam, watermelon, lemon, and maybe some melon. Really good rose. Would get anytime. 

Got a tasting at a wine tasting.",,Rosé Wine,,https://www.vivino.com/wines/174452538,https://images.vivino.com/labels/GRQ6wA_8QWawUvE3yC037Q.jpg
Chappellet,Napa Valley Chardonnay,,Napa Valley,United States,Napa Valley Chardonnay,4.1,,Hillstone Restaurant,3.3,"6.5 out of 10 - okay, drinkable, and enjoyable. However not really interesting for me.

I get oak, butter, cream, apple, and pear. Okay, those are flavors of Chardonnay…

I want to try again during a blind taste test.",,White Wine,,https://www.vivino.com/wines/2640603,
Buttercup,Chardonnay,,California,United States,Californian Chardonnay,3.9,2025-01-28 19:20:47,,2.9,"5.9 out of 10 - hey it might be in a can, but it’s not not entirely irredeemable. Would not mind drinking in a party situation.

The flavors I get: butter, alcohol, apple, toast. Pretty simple and tasty. Wouldn’t go out of my way to drink it but would shake my head no at it either.",,White Wine,,https://www.vivino.com/wines/152660130,https://images.vivino.com/labels/wJd_bEb2RUCcRZSpPSr2Uw.jpg
Wente Vineyards,Morning Fog Chardonnay,2021.0,Central Coast,United States,Californian Chardonnay,3.9,2025-01-26 21:58:04,Wine Girl,3.6,"7.2 out of 10 - Got at flight at Wine Girl. Need to get vintage. Nice and buttery 🧈 . So I get notes of butter, vanilla, milk chocolate, pear, mandarin orange. Really enjoyable, balanced. A little bit too oaked. 

Also got flavors of apple, cream, mango, cheese, and lemon zest.",,White Wine,,https://www.vivino.com/wines/167251439,https://images.vivino.com/labels/fSLGFl9NQ5ykDz9lPaEvaw.jpg
Bodini,Malbec,,Mendoza,Argentina,Argentinian Mendoza Malbec Red,3.5,,Wine Girl,4.0,"8.0 out of 10 - LOVELY MALBEC 😍. Dark and rich, smooth and silky. Flavors of both dark chocolate and milk chocolate, blackberry, plum, cracked pepper, and cherry. Just really well balanced. Bravo 👏🏻 

Enjoyed at Wine Girl in Scottsdale.",,Red Wine,,https://www.vivino.com/wines/3466051,
Pine Ridge,Chenin Blanc,,Clarksburg,United States,Californian Chenin Blanc,4.0,,Wine Girl,3.9,"7.9 out of 10 - lovely, crisp, and refreshing. Notes of pear, grapefruit, minerals, lemon peel, straw. 

Need to get the vintage. At Wine Girl 🍷 🥂",,White Wine,,https://www.vivino.com/wines/155155060,
